alpha,beta,c,gamma,p0,sigma,market,margin,bcost,entry,exit,merger,bundling,profits,surplus,welfare,mpoly,mpolyA,mpolyB,profitsLR,surplusLR,welfareLR
1.0,0.95,1.0,0.0,1.0,3.0,431,-3.33,0.429,4.66e-5,1.255,1.0,1.0,0.0398,2.676,2.717,0.979,0.979,0.979,2.031,0.697,2.727
1.0,0.95,1.0,0.0,1.0,4.0,200,-0.665,0.2532,0.3076,0.0706,0.701,0.00175,2.19,0.5527,2.742,0.1481,0.991,0.1484,2.293,0.5933,2.887
1.0,0.95,1.0,0.0,1.0,4.0,210,2.002,3.207e-5,0.1471,0.07587,1.0,4.21e-5,2.2,0.574,2.773,0.1458,0.994,0.1461,2.297,0.588,2.885
1.0,0.95,1.0,0.0,1.0,4.0,211,0.993,0.0,0.0002706,3.18e-5,1.0,1.0,2.156,0.571,2.727,1.0,1.0,1.0,2.205,0.5713,2.777
1.0,0.95,1.0,0.0,1.0,4.0,300,-4.11,0.5938,0.3252,0.967,0.833,0.2101,1.939,0.89,2.83,0.29,0.8237,0.2903,2.033,0.896,2.93
1.0,0.95,1.0,0.0,1.0,4.0,310,-0.147,0.2734,0.09436,1.546,1.0,0.3958,2.156,0.595,2.752,0.5205,0.9956,0.5205,2.256,0.582,2.838
1.0,0.95,1.0,0.0,1.0,4.0,311,0.985,0.0006814,0.04056,1.525,1.0,0.9995,2.152,0.5776,2.73,0.9995,1.0,0.9995,2.205,0.5713,2.777
1.0,0.95,1.0,0.0,1.0,4.0,400,-3.273,0.514,0.004894,0.9766,0.997,0.287,0.6465,2.375,3.021,0.3296,0.535,0.3298,1.668,1.398,3.066
1.0,0.95,1.0,0.0,1.0,4.0,410,-1.931,0.4817,0.004253,1.742,1.0,0.7617,1.325,1.473,2.797,0.793,0.9746,0.7935,2.193,0.618,2.812
1.0,0.95,1.0,0.0,1.0,4.0,430,-7.26,0.4482,0.02843,1.116,1.0,0.723,0.092,2.697,2.79,0.7563,0.983,0.757,2.207,0.606,2.814
1.0,0.95,1.0,0.0,1.0,4.0,411,-3.688,0.4133,0.01303,1.963,0.965,0.9243,0.0945,2.664,2.758,0.9224,0.987,0.9224,2.193,0.5967,2.791
1.0,0.95,1.0,0.0,1.0,4.0,431,-3.645,0.4175,4.5e-6,1.325,1.0,1.0,0.02745,2.732,2.762,0.9897,0.9897,0.9897,2.19,0.5923,2.781
1.0,0.95,1.0,0.0,1.0,5.0,200,-0.958,0.2457,0.265,0.05444,0.6167,0.001589,2.283,0.4849,2.768,0.0651,0.9956,0.0653,2.393,0.519,2.912
1.0,0.95,1.0,0.0,1.0,5.0,210,2.1,1.69e-5,0.1219,0.0625,1.0,1.436e-5,2.293,0.5073,2.799,0.0638,0.998,0.06396,2.398,0.513,2.912
1.0,0.95,1.0,0.0,1.0,5.0,211,1.045,6.0e-8,0.0008545,7.09e-5,1.0,1.0,2.262,0.506,2.768,1.0,1.0,1.0,2.31,0.506,2.816
1.0,0.95,1.0,0.0,1.0,5.0,300,-3.912,0.5884,0.2446,1.041,0.8433,0.2427,1.995,0.8438,2.84,0.1676,0.758,0.1677,1.961,1.0,2.96
1.0,0.95,1.0,0.0,1.0,5.0,310,-1.329,0.5576,0.085,1.545,1.0,0.2507,2.266,0.524,2.79,0.3398,0.9985,0.34,2.371,0.512,2.883
1.0,0.95,1.0,0.0,1.0,5.0,311,1.032,0.0008206,0.10443,1.523,0.9995,0.999,2.256,0.5156,2.771,0.999,1.0,0.999,2.31,0.506,2.816
1.0,0.95,1.0,0.0,1.0,5.0,400,-5.586,0.563,0.006783,1.405,0.9824,0.3357,0.4258,2.49,2.916,0.3843,0.81,0.3843,2.064,0.8823,2.947
1.0,0.95,1.0,0.0,1.0,5.0,410,-1.656,0.4841,0.005253,1.819,1.0,0.7427,1.506,1.314,2.82,0.762,0.9854,0.762,2.309,0.536,2.846
1.0,0.95,1.0,0.0,1.0,5.0,430,-7.79,0.4385,0.02513,1.196,1.0,0.711,0.07544,2.738,2.814,0.7256,0.9907,0.726,2.32,0.5264,2.848
1.0,0.95,1.0,0.0,1.0,5.0,411,-3.922,0.4119,0.01035,2.07,0.9575,0.9224,0.0737,2.717,2.79,0.919,0.9917,0.919,2.303,0.523,2.826
1.0,0.95,1.0,0.0,1.0,5.0,431,-3.852,0.414,1.13e-6,1.358,1.0,1.0,0.0213,2.771,2.793,0.993,0.993,0.993,2.299,0.5205,2.818
1.0,0.95,1.0,0.0,1.0,6.0,200,-1.466,0.2422,0.2537,0.04578,0.5474,0.0004058,2.348,0.4304,2.777,0.617,0.9995,0.617,2.42,0.4568,2.877
1.0,0.95,1.0,0.0,1.0,6.0,210,2.182,8.3e-6,0.10425,0.05627,1.0,6.5e-6,2.355,0.4556,2.81,0.617,0.9995,0.617,2.42,0.4568,2.877
1.0,0.95,1.0,0.0,1.0,6.0,211,1.085,0.0,0.000997,6.73e-5,1.0,1.0,2.34,0.4548,2.795,1.0,1.0,1.0,2.389,0.455,2.844
1.0,0.95,1.0,0.0,1.0,6.0,300,-5.316,0.612,0.1635,1.118,0.7124,0.09436,2.299,0.518,2.816,0.663,0.9863,0.663,2.39,0.4854,2.877
1.0,0.95,1.0,0.0,1.0,6.0,310,-1.48,0.56,0.07367,1.544,1.0,0.24,2.338,0.4683,2.807,0.7256,0.9995,0.7256,2.412,0.4568,2.867
1.0,0.95,1.0,0.0,1.0,6.0,311,1.07,0.000734,0.1489,1.522,0.9995,0.999,2.334,0.4648,2.799,0.9995,1.0,0.9995,2.389,0.455,2.844
1.0,0.95,1.0,0.0,1.0,6.0,400,-7.473,0.584,0.007996,1.63,0.958,0.361,0.2578,2.605,2.863,0.7617,0.99,0.7617,2.39,0.476,2.867
1.0,0.95,1.0,0.0,1.0,6.0,410,-3.996,0.485,0.006245,1.8545,0.9976,0.733,1.055,1.777,2.832,0.896,0.9937,0.896,2.385,0.4692,2.855
1.0,0.95,1.0,0.0,1.0,6.0,430,-8.16,0.4329,0.02225,1.246,1.0,0.7026,0.06366,2.766,2.83,0.882,0.9937,0.882,2.387,0.469,2.855
1.0,0.95,1.0,0.0,1.0,6.0,411,-4.074,0.4114,0.00851,2.129,0.9546,0.925,0.0631,2.75,2.812,0.9653,0.994,0.9653,2.38,0.4678,2.848
1.0,0.95,1.0,0.0,1.0,6.0,431,-4.004,0.4128,4.0e-7,1.379,1.0,1.0,0.01747,2.799,2.816,0.995,0.995,0.995,2.379,0.4666,2.846
1.0,0.95,1.0,0.0,1.0,7.0,200,-1.118,0.2401,0.2319,0.04388,0.568,0.002094,2.4,0.397,2.797,0.779,0.9976,0.779,2.46,0.4202,2.88
1.0,0.95,1.0,0.0,1.0,7.0,210,2.26,4.9e-6,0.09094,0.0508,1.0,3.46e-6,2.41,0.4143,2.824,0.78,1.0,0.78,2.467,0.4148,2.88
1.0,0.95,1.0,0.0,1.0,7.0,211,1.115,0.0,0.000998,5.686e-5,1.0,1.0,2.4,0.414,2.814,1.0,1.0,1.0,2.451,0.414,2.865
1.0,0.95,1.0,0.0,1.0,7.0,300,-3.66,0.582,0.2073,1.098,0.8403,0.2864,2.178,0.6587,2.836,0.7363,0.875,0.7363,2.209,0.697,2.906
1.0,0.95,1.0,0.0,1.0,7.0,310,-0.61,0.5674,0.0649,1.543,1.0,0.2148,2.398,0.4243,2.822,0.836,0.9995,0.836,2.463,0.415,2.877
1.0,0.95,1.0,0.0,1.0,7.0,311,1.104,0.000615,0.1637,1.521,0.9995,0.999,2.396,0.4229,2.82,1.0,1.0,1.0,2.451,0.414,2.865
1.0,0.95,1.0,0.0,1.0,7.0,400,-7.785,0.585,0.008354,1.665,0.9507,0.3489,0.2324,2.635,2.867,0.858,0.9927,0.858,2.447,0.4304,2.877
1.0,0.95,1.0,0.0,1.0,7.0,410,-4.414,0.4858,0.00637,1.891,0.998,0.725,1.017,1.828,2.844,0.9375,0.995,0.9375,2.445,0.4253,2.871
1.0,0.95,1.0,0.0,1.0,7.0,430,-8.44,0.4292,0.01985,1.28,1.0,0.6973,0.05594,2.79,2.844,0.929,0.995,0.929,2.445,0.425,2.871
1.0,0.95,1.0,0.0,1.0,7.0,411,-4.17,0.4111,0.00776,2.166,0.959,0.929,0.0576,2.773,2.83,0.98,0.9956,0.98,2.443,0.4246,2.867
1.0,0.95,1.0,0.0,1.0,7.0,431,-4.12,0.412,2.0e-7,1.393,1.0,1.0,0.01484,2.818,2.834,0.996,0.996,0.996,2.443,0.4236,2.865
1.0,0.95,1.0,0.0,1.0,8.0,200,-0.8877,0.2411,0.2166,0.04346,0.5977,0.00327,2.445,0.3684,2.814,0.846,0.997,0.846,2.504,0.388,2.89
1.0,0.95,1.0,0.0,1.0,8.0,210,2.27,3.34e-6,0.0806,0.04596,1.0,2.1e-6,2.457,0.3806,2.838,0.8477,1.0,0.8477,2.51,0.3809,2.89
1.0,0.95,1.0,0.0,1.0,8.0,211,1.14,0.0,0.0009537,4.7e-5,1.0,1.0,2.451,0.3804,2.832,1.0,1.0,1.0,2.5,0.3806,2.88
1.0,0.95,1.0,0.0,1.0,8.0,300,-3.135,0.5825,0.2004,1.067,0.866,0.3013,2.248,0.594,2.844,0.8105,0.905,0.8105,2.305,0.6025,2.908
1.0,0.95,1.0,0.0,1.0,8.0,310,-0.4744,0.571,0.0591,1.542,1.0,0.2021,2.447,0.3892,2.836,0.8843,1.0,0.8843,2.508,0.381,2.889
1.0,0.95,1.0,0.0,1.0,8.0,311,1.129,0.0005326,0.1771,1.521,0.9995,0.999,2.447,0.3884,2.834,1.0,1.0,1.0,2.5,0.3806,2.88
1.0,0.95,1.0,0.0,1.0,8.0,400,-8.03,0.5884,0.00836,1.683,0.944,0.3264,0.2118,2.664,2.875,0.8975,0.994,0.8975,2.494,0.394,2.889
1.0,0.95,1.0,0.0,1.0,8.0,410,-4.61,0.4949,0.006817,1.901,0.998,0.687,1.018,1.839,2.855,0.95,0.996,0.95,2.494,0.39,2.885
1.0,0.95,1.0,0.0,1.0,8.0,430,-8.66,0.4265,0.01788,1.305,1.0,0.693,0.05045,2.805,2.855,0.9497,0.996,0.9497,2.496,0.3896,2.885
1.0,0.95,1.0,0.0,1.0,8.0,411,-4.24,0.4111,0.007236,2.195,0.9634,0.934,0.054,2.791,2.844,0.9863,0.996,0.9863,2.492,0.3896,2.883
1.0,0.95,1.0,0.0,1.0,8.0,431,-4.21,0.4116,1.0e-7,1.402,1.0,1.0,0.0129,2.834,2.848,0.9966,0.9966,0.9966,2.494,0.3884,2.88
1.0,0.95,1.0,0.0,1.0,9.0,200,-0.767,0.2415,0.2058,0.0419,0.603,0.003756,2.484,0.3423,2.828,0.8833,0.997,0.8833,2.541,0.3596,2.9
1.0,0.95,1.0,0.0,1.0,9.0,210,2.307,2.4e-6,0.0724,0.04175,1.0,1.3e-6,2.496,0.3525,2.848,0.8843,1.0,0.8843,2.547,0.3528,2.9
1.0,0.95,1.0,0.0,1.0,9.0,211,1.16,0.0,0.000917,3.98e-5,1.0,1.0,2.492,0.3523,2.844,1.0,1.0,1.0,2.541,0.3525,2.895
1.0,0.95,1.0,0.0,1.0,9.0,300,-2.895,0.5884,0.1884,1.048,0.871,0.2886,2.318,0.531,2.85,0.8545,0.9277,0.8545,2.387,0.525,2.912
1.0,0.95,1.0,0.0,1.0,9.0,310,-0.3457,0.5747,0.0545,1.541,1.0,0.1877,2.488,0.36,2.848,0.9106,1.0,0.9106,2.545,0.353,2.898
1.0,0.95,1.0,0.0,1.0,9.0,311,1.15,0.00047,0.1918,1.521,0.9995,0.999,2.488,0.3596,2.848,1.0,1.0,1.0,2.541,0.3525,2.895
1.0,0.95,1.0,0.0,1.0,9.0,400,-8.22,0.5913,0.00823,1.694,0.938,0.306,0.1958,2.686,2.88,0.9194,0.995,0.9194,2.535,0.364,2.898
1.0,0.95,1.0,0.0,1.0,9.0,410,-4.72,0.503,0.007107,1.911,0.9985,0.6514,1.026,1.839,2.865,0.958,0.9966,0.958,2.535,0.3606,2.896
1.0,0.95,1.0,0.0,1.0,9.0,430,-8.836,0.4246,0.01624,1.324,1.0,0.69,0.04633,2.818,2.865,0.9614,0.997,0.9614,2.537,0.36,2.896
1.0,0.95,1.0,0.0,1.0,9.0,411,-4.3,0.4111,0.00675,2.219,0.966,0.937,0.05063,2.805,2.855,0.9897,0.9966,0.9897,2.535,0.3604,2.895
1.0,0.95,1.0,0.0,1.0,9.0,431,-4.29,0.4114,6.0e-8,1.41,1.0,1.0,0.01141,2.846,2.857,0.997,0.997,0.997,2.535,0.3594,2.895
0.1,0.95,1.0,0.0,1.0,1.0,200,0.615,0.0,1.427,0.2524,0.784,0.0,1.695,1.079,2.773,0.0,0.0,0.0,1.903,1.314,3.217
0.1,0.95,1.0,0.0,1.0,1.0,210,0.8374,0.0,1.397,0.511,1.0,0.0,1.706,1.126,2.832,0.0,0.0,0.0,1.903,1.314,3.217
0.1,0.95,1.0,0.0,1.0,1.0,211,0.5264,0.0,0.932,0.3733,1.0,1.0,1.207,1.144,2.35,0.0,0.0,0.0,1.28,1.518,2.799
0.1,0.95,1.0,0.0,1.0,1.0,300,0.546,0.0,0.741,0.2832,0.8403,0.0,1.787,1.1455,2.934,0.0,0.0,0.0,1.903,1.314,3.217
0.1,0.95,1.0,0.0,1.0,1.0,310,0.3594,0.0,0.7373,0.7856,1.0,0.0,1.787,1.177,2.963,0.0,0.0,0.0,1.903,1.314,3.217
0.1,0.95,1.0,0.0,1.0,1.0,311,0.551,0.0,0.5527,0.9297,1.0,1.0,1.234,1.238,2.473,0.0,0.0,0.0,1.28,1.518,2.799
0.1,0.95,1.0,0.0,1.0,1.0,400,0.8706,0.0,0.0,0.0,0.816,0.0,1.882,1.227,3.11,0.0,0.0,0.0,1.903,1.314,3.217
0.1,0.95,1.0,0.0,1.0,1.0,410,0.8613,0.0,0.0,0.0,1.0,0.0,1.878,1.258,3.137,0.0,0.0,0.0,1.903,1.314,3.217
0.1,0.95,1.0,0.0,1.0,1.0,430,0.849,0.0,0.0,0.0,1.0,0.0,1.868,1.311,3.18,0.0,0.0,0.0,1.903,1.314,3.217
0.1,0.95,1.0,0.0,1.0,1.0,411,0.642,0.0,0.0,0.0,1.0,1.0,1.285,1.413,2.7,0.0,0.0,0.0,1.28,1.518,2.799
0.1,0.95,1.0,0.0,1.0,1.0,431,0.5854,0.0,0.0,0.0,1.0,1.0,1.248,1.513,2.76,0.0,0.0,0.0,1.28,1.518,2.799
0.1,0.95,1.0,0.0,1.0,10.0,200,-0.2793,0.5703,0.2144,0.06018,0.549,0.02094,1.796,0.2856,2.082,0.9727,0.986,0.986,1.825,0.2969,2.123
0.1,0.95,1.0,0.0,1.0,10.0,210,1.697,0.001157,0.0725,0.04172,1.0,0.0676,1.806,0.2976,2.104,0.9727,0.986,0.986,1.825,0.2969,2.123
0.1,0.95,1.0,0.0,1.0,10.0,211,0.868,1.6e-6,0.0365,0.02118,1.0,1.0,1.806,0.2964,2.102,0.9727,0.986,0.986,1.825,0.2969,2.123
0.1,0.95,1.0,0.0,1.0,10.0,300,-1.692,0.6064,0.1785,0.833,0.9116,0.0751,1.749,0.3555,2.105,0.9727,0.986,0.986,1.825,0.297,2.123
0.1,0.95,1.0,0.0,1.0,10.0,310,-0.772,0.407,0.0792,1.509,1.0,0.1168,1.797,0.308,2.105,0.9727,0.986,0.986,1.825,0.2969,2.123
0.1,0.95,1.0,0.0,1.0,10.0,311,0.859,0.002495,0.05664,1.517,1.0,1.0,1.798,0.3057,2.104,0.9727,0.986,0.986,1.825,0.2969,2.123
0.1,0.95,1.0,0.0,1.0,10.0,400,-4.438,0.558,0.02156,0.8193,1.0,0.4282,0.4468,1.6875,2.135,0.9727,0.986,0.986,1.825,0.297,2.123
0.1,0.95,1.0,0.0,1.0,10.0,410,-0.6704,0.4258,0.01508,0.7773,1.0,0.6035,1.286,0.851,2.137,0.9727,0.986,0.986,1.825,0.297,2.123
0.1,0.95,1.0,0.0,1.0,10.0,430,-5.02,0.43,0.001901,0.0948,1.0,0.6567,0.2006,1.945,2.146,0.9727,0.986,0.986,1.825,0.297,2.123
0.1,0.95,1.0,0.0,1.0,10.0,411,-1.55,0.3967,0.0161,1.017,0.9985,0.9985,0.666,1.457,2.123,0.9727,0.986,0.986,1.825,0.297,2.123
0.1,0.95,1.0,0.0,1.0,10.0,431,-2.637,0.4211,0.003588,0.2803,1.0,1.0,0.1534,1.978,2.13,0.9727,0.986,0.986,1.825,0.297,2.123
0.1,0.95,1.0,0.0,1.0,2.0,200,0.6333,0.013084,1.271,0.1979,0.6143,0.0,1.491,0.9775,2.469,0.0,0.0,0.0,1.607,1.186,2.793
0.1,0.95,1.0,0.0,1.0,2.0,210,0.675,0.01732,1.219,0.4678,1.0,0.0,1.491,1.017,2.508,0.0,0.0,0.0,1.599,1.199,2.797
0.1,0.95,1.0,0.0,1.0,2.0,211,0.585,0.0,0.7476,0.31,1.0,1.0,1.205,0.965,2.17,0.0,0.0,0.0,1.213,1.269,2.48
0.1,0.95,1.0,0.0,1.0,2.0,300,0.4233,0.05557,0.677,0.2373,0.523,0.0,1.549,1.051,2.6,0.0,0.0,0.0,1.613,1.177,2.791
0.1,0.95,1.0,0.0,1.0,2.0,310,0.2173,0.3303,0.666,0.845,1.0,0.0,1.532,1.082,2.615,0.0,0.0,0.0,1.599,1.199,2.797
0.1,0.95,1.0,0.0,1.0,2.0,311,0.577,0.0,0.473,0.9834,1.0,1.0,1.195,1.071,2.266,0.0,0.0,0.0,1.213,1.269,2.48
0.1,0.95,1.0,0.0,1.0,2.0,400,0.6978,0.0,0.0,0.0,0.0,0.0,1.599,1.144,2.742,0.0,0.0,0.0,1.634,1.146,2.78
0.1,0.95,1.0,0.0,1.0,2.0,410,0.6797,0.0,0.0,0.0,1.0,0.0,1.563,1.196,2.76,0.0,0.0,0.0,1.599,1.199,2.797
0.1,0.95,1.0,0.0,1.0,2.0,430,0.6646,0.0,0.0,0.0,1.0,0.0,1.535,1.237,2.773,0.0,0.0,0.0,1.57,1.24,2.81
0.1,0.95,1.0,0.0,1.0,2.0,411,0.5454,0.0,0.0,0.0,1.0,1.0,1.178,1.266,2.443,0.0,0.0,0.0,1.213,1.269,2.48
0.1,0.95,1.0,0.0,1.0,2.0,431,0.4004,0.0,0.0,0.0,1.0,1.0,0.8906,1.617,2.508,0.0,0.0,0.0,0.925,1.621,2.547
0.1,0.95,1.0,0.0,1.0,3.0,200,0.7256,0.0563,0.981,0.1992,0.7617,0.306,1.257,1.011,2.268,0.0,0.0,0.0,1.125,1.433,2.559
0.1,0.95,1.0,0.0,1.0,3.0,210,1.026,0.04813,0.756,0.2898,1.0,0.7886,1.201,0.987,2.188,0.0,0.0,0.0,0.993,1.477,2.47
0.1,0.95,1.0,0.0,1.0,3.0,211,0.654,0.0,0.552,0.2368,1.0,1.0,1.17,0.965,2.135,0.0,0.0,0.0,0.934,1.496,2.43
0.1,0.95,1.0,0.0,1.0,3.0,300,0.2622,0.2382,0.5786,0.3596,0.6885,0.0818,1.29,1.167,2.457,0.0,0.0,0.0,1.2295,1.397,2.627
0.1,0.95,1.0,0.0,1.0,3.0,310,0.14,0.6377,0.5596,0.927,1.0,0.23,1.255,1.172,2.426,0.0,0.0,0.0,1.177,1.416,2.594
0.1,0.95,1.0,0.0,1.0,3.0,311,0.617,0.0,0.384,1.039,1.0,1.0,1.074,1.151,2.225,0.0,0.0,0.0,0.934,1.496,2.43
0.1,0.95,1.0,0.0,1.0,3.0,400,0.5195,0.0,0.0,0.0,0.0,0.0,1.257,1.369,2.625,0.0,0.0,0.0,1.291,1.373,2.664
0.1,0.95,1.0,0.0,1.0,3.0,410,0.515,0.0,0.0,0.0,1.0,0.0,1.247,1.379,2.627,0.0,0.0,0.0,1.282,1.382,2.664
0.1,0.95,1.0,0.0,1.0,3.0,430,0.511,0.0,0.0,0.0,1.0,0.0,1.239,1.388,2.627,0.0,0.0,0.0,1.273,1.391,2.664
0.1,0.95,1.0,0.0,1.0,3.0,411,0.4036,0.0,0.0,0.0,1.0,1.0,0.8994,1.493,2.393,0.0,0.0,0.0,0.934,1.496,2.43
0.1,0.95,1.0,0.0,1.0,3.0,431,0.267,0.0,0.0,0.0,1.0,1.0,0.6265,1.782,2.408,0.0,0.0,0.0,0.6606,1.786,2.447
0.1,0.95,1.0,0.0,1.0,4.0,200,0.8086,0.03717,0.649,0.1547,0.824,0.4565,1.195,0.9346,2.13,0.0,0.0,0.0,0.757,1.651,2.408
0.1,0.95,1.0,0.0,1.0,4.0,210,1.007,0.02519,0.4543,0.1903,1.0,0.844,1.214,0.9043,2.12,0.0,0.0,0.0,0.724,1.663,2.387
0.1,0.95,1.0,0.0,1.0,4.0,211,0.71,0.0,0.386,0.1704,1.0,1.0,1.217,0.891,2.107,0.0,0.0,0.0,0.7153,1.666,2.38
0.1,0.95,1.0,0.0,1.0,4.0,300,0.2366,0.2705,0.4495,0.558,0.875,0.5366,1.082,1.198,2.28,0.0,0.0,0.0,0.8135,1.632,2.445
0.1,0.95,1.0,0.0,1.0,4.0,310,0.2817,0.4182,0.3994,1.042,1.0,0.8193,1.054,1.177,2.23,0.0,0.0,0.0,0.7573,1.651,2.408
0.1,0.95,1.0,0.0,1.0,4.0,311,0.661,0.0,0.3035,1.088,1.0,1.0,1.03,1.158,2.19,0.0,0.0,0.0,0.7153,1.666,2.38
0.1,0.95,1.0,0.0,1.0,4.0,400,0.3716,0.0,0.0,0.0,0.0,0.0,0.962,1.5625,2.525,0.0,0.0,0.0,0.996,1.566,2.562
0.1,0.95,1.0,0.0,1.0,4.0,410,0.371,0.0,0.0,0.0,1.0,0.0,0.961,1.563,2.525,0.0,0.0,0.0,0.995,1.567,2.562
0.1,0.95,1.0,0.0,1.0,4.0,430,0.3706,0.0,0.0,0.0,1.0,0.0,0.9604,1.564,2.525,0.0,0.0,0.0,0.994,1.567,2.562
0.1,0.95,1.0,0.0,1.0,4.0,411,0.2942,0.0,0.0,0.0,1.0,1.0,0.6807,1.663,2.344,0.0,0.0,0.0,0.7153,1.666,2.38
0.1,0.95,1.0,0.0,1.0,4.0,431,0.1864,0.0,0.0,0.0,1.0,1.0,0.4653,1.888,2.354,0.0,0.0,0.0,0.4995,1.891,2.39
0.1,0.95,1.0,0.0,1.0,5.0,200,-0.2262,0.2573,0.2617,0.05988,0.6646,0.002089,1.601,0.4238,2.023,0.1967,0.9883,0.197,1.664,0.4597,2.123
0.1,0.95,1.0,0.0,1.0,5.0,210,1.515,3.445e-5,0.1181,0.0608,1.0,3.165e-5,1.609,0.4417,2.05,0.1954,0.9937,0.1958,1.67,0.4526,2.123
0.1,0.95,1.0,0.0,1.0,5.0,211,0.7563,6.0e-8,0.000506,6.056e-5,1.0,1.0,1.581,0.4395,2.02,1.0,1.0,1.0,1.601,0.4395,2.041
0.1,0.95,1.0,0.0,1.0,5.0,300,-2.742,0.618,0.284,0.9844,0.848,0.24,1.398,0.7144,2.113,0.2517,0.72,0.252,1.381,0.8076,2.188
0.1,0.95,1.0,0.0,1.0,5.0,310,-2.781,0.549,0.08356,1.544,1.0,0.28,1.583,0.4578,2.041,0.457,0.9946,0.4573,1.646,0.4497,2.096
0.1,0.95,1.0,0.0,1.0,5.0,311,0.7485,0.000854,0.0548,1.524,0.9995,0.9995,1.577,0.4456,2.023,0.9995,1.0,0.9995,1.601,0.4397,2.041
0.1,0.95,1.0,0.0,1.0,5.0,400,-2.217,0.5073,0.005352,0.9185,1.0,0.2585,0.546,1.727,2.271,0.3123,0.5044,0.3123,1.221,1.063,2.283
0.1,0.95,1.0,0.0,1.0,5.0,410,-1.645,0.4832,0.005085,1.782,1.0,0.7417,0.925,1.153,2.078,0.7856,0.9688,0.7856,1.591,0.4807,2.07
0.1,0.95,1.0,0.0,1.0,5.0,430,-5.164,0.4407,0.0239,1.183,1.0,0.709,0.0763,1.994,2.07,0.756,0.978,0.7563,1.601,0.471,2.072
0.1,0.95,1.0,0.0,1.0,5.0,411,-2.615,0.413,0.0108,2.035,0.9644,0.9287,0.08014,1.966,2.045,0.9263,0.9834,0.9263,1.589,0.4624,2.05
0.1,0.95,1.0,0.0,1.0,5.0,431,-2.633,0.417,4.65e-6,1.35,1.0,1.0,0.0224,2.025,2.047,0.988,0.988,0.988,1.586,0.458,2.045
0.1,0.95,1.0,0.0,1.0,6.0,200,-0.3574,0.4478,0.2229,0.05276,0.563,0.001537,1.65,0.3794,2.03,0.7305,0.993,0.734,1.683,0.4062,2.09
0.1,0.95,1.0,0.0,1.0,6.0,210,1.586,0.001769,0.1086,0.0595,1.0,0.0001948,1.66,0.4006,2.06,0.732,0.996,0.7354,1.687,0.402,2.088
0.1,0.95,1.0,0.0,1.0,6.0,211,0.7886,0.0,6.89e-5,4.035e-5,1.0,1.0,1.646,0.3994,2.045,1.0,1.0,1.0,1.667,0.3997,2.066
0.1,0.95,1.0,0.0,1.0,6.0,300,-1.984,0.691,0.2008,0.8696,0.879,0.0963,1.577,0.489,2.066,0.7163,0.934,0.7188,1.611,0.4917,2.104
0.1,0.95,1.0,0.0,1.0,6.0,310,0.09424,0.627,0.0912,1.544,1.0,0.06726,1.651,0.4092,2.06,0.7573,0.9966,0.7603,1.685,0.4019,2.086
0.1,0.95,1.0,0.0,1.0,6.0,311,0.788,7.45e-5,0.001772,1.526,1.0,1.0,1.646,0.4,2.045,1.0,1.0,1.0,1.667,0.3997,2.066
0.1,0.95,1.0,0.0,1.0,6.0,400,-3.9,0.6016,0.01692,1.132,0.9976,0.3933,0.5005,1.603,2.104,0.8403,0.992,0.842,1.672,0.4087,2.08
0.1,0.95,1.0,0.0,1.0,6.0,410,-0.619,0.53,0.01419,1.637,1.0,0.3975,1.246,0.8535,2.1,0.844,0.997,0.8457,1.678,0.4019,2.08
0.1,0.95,1.0,0.0,1.0,6.0,430,-5.28,0.3562,0.02065,1.111,1.0,0.693,0.0789,2.004,2.084,0.92,0.9985,0.921,1.672,0.401,2.072
0.1,0.95,1.0,0.0,1.0,6.0,411,-2.404,0.3394,0.004353,1.953,0.9834,0.973,0.2126,1.85,2.062,0.992,0.9995,0.9927,1.667,0.4001,2.066
0.1,0.95,1.0,0.0,1.0,6.0,431,-2.771,0.3418,4.09e-5,1.294,1.0,1.0,0.02742,2.041,2.068,0.9995,0.9995,0.9995,1.666,0.4001,2.066
0.1,0.95,1.0,0.0,1.0,7.0,200,-0.2386,0.4482,0.2197,0.0588,0.5366,0.001667,1.695,0.3486,2.045,0.911,0.9937,0.916,1.723,0.369,2.092
0.1,0.95,1.0,0.0,1.0,7.0,210,1.629,0.002659,0.1022,0.05762,1.0,0.000735,1.705,0.369,2.074,0.9106,0.9937,0.916,1.723,0.3687,2.092
0.1,0.95,1.0,0.0,1.0,7.0,211,0.815,6.0e-8,0.00289,0.001696,1.0,1.0,1.698,0.3667,2.064,0.998,0.999,0.999,1.719,0.3667,2.086
0.1,0.95,1.0,0.0,1.0,7.0,300,-1.484,0.6797,0.1882,0.856,0.874,0.0741,1.655,0.4202,2.076,0.9214,0.9937,0.926,1.722,0.3699,2.092
0.1,0.95,1.0,0.0,1.0,7.0,310,0.1909,0.586,0.08405,1.537,1.0,0.1173,1.698,0.3762,2.074,0.9243,0.9946,0.9287,1.723,0.3684,2.092
0.1,0.95,1.0,0.0,1.0,7.0,311,0.8125,0.0004125,0.01064,1.528,1.0,1.0,1.697,0.3684,2.064,0.998,0.999,0.999,1.719,0.3667,2.086
0.1,0.95,1.0,0.0,1.0,7.0,400,-3.932,0.573,0.0207,1.059,0.9985,0.327,0.5063,1.607,2.113,0.944,0.9956,0.9473,1.722,0.3682,2.09
